%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2015 213 18 30 4.03 -999.00 -999.00 -999.00 -999.00 1.55 86.82 18.45 98.34 0.00 32.39 -999.00 387.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 186.95
2015 213 19 0 -5.79 -999.00 -999.00 -999.00 -999.00 1.18 89.82 18.05 98.37 0.00 17.07 -999.00 387.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 228.94
2015 213 19 30 -9.38 -999.00 -999.00 -999.00 -999.00 0.73 90.80 17.88 98.38 0.00 12.15 -999.00 387.57 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 252.30
2015 213 20 0 -16.97 -999.00 -999.00 -999.00 -999.00 0.61 92.88 17.77 98.41 0.00 3.91 -999.00 385.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 215.35
2015 213 20 30 -15.93 -999.00 -999.00 -999.00 -999.00 0.41 95.20 17.47 98.44 0.00 0.00 -999.00 387.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 131.23
2015 213 21 0 -15.58 -999.00 -999.00 -999.00 -999.00 0.57 96.37 17.32 98.47 0.00 0.00 -999.00 387.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 59.36
2015 213 21 30 -20.38 -999.00 -999.00 -999.00 -999.00 0.55 98.01 17.07 98.49 0.00 0.00 -999.00 380.68 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 19.67
2015 213 22 0 -21.27 -999.00 -999.00 -999.00 -999.00 0.76 98.27 17.00 98.50 0.00 0.00 -999.00 379.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 34.43
2015 213 22 30 -31.66 -999.00 -999.00 -999.00 -999.00 1.00 97.64 16.99 98.52 0.00 0.00 -999.00 366.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.15
2015 213 23 0 -24.29 -999.00 -999.00 -999.00 -999.00 0.52 98.86 16.53 98.54 0.00 0.00 -999.00 371.48 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 198.56
2015 213 23 30 -25.01 -999.00 -999.00 -999.00 -999.00 0.82 98.29 16.54 98.55 0.00 0.00 -999.00 372.43 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.13
2015 214 0 0 -35.89 -999.00 -999.00 -999.00 -999.00 0.58 98.73 16.43 98.56 0.00 0.00 -999.00 355.48 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 36.94
2015 214 0 30 -39.56 -999.00 -999.00 -999.00 -999.00 0.63 99.51 15.86 98.56 0.00 0.00 -999.00 345.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.50
2015 214 1 0 -26.67 -999.00 -999.00 -999.00 -999.00 0.93 99.99 15.81 98.56 0.00 0.00 -999.00 363.57 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 44.06
2015 214 1 30 -44.22 -999.00 -999.00 -999.00 -999.00 1.17 99.48 15.68 98.55 0.00 0.00 -999.00 343.83 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 58.90
2015 214 2 0 -34.99 -999.00 -999.00 -999.00 -999.00 2.48 100.00 15.46 98.55 0.00 0.00 -999.00 354.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 21.49
2015 214 2 30 -20.63 -999.00 -999.00 -999.00 -999.00 2.35 100.00 15.38 98.55 0.00 0.00 -999.00 372.63 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 28.04
2015 214 3 0 -14.08 -999.00 -999.00 -999.00 -999.00 2.45 100.00 15.09 98.57 0.00 0.00 -999.00 378.62 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 26.17
2015 214 3 30 -22.92 -999.00 -999.00 -999.00 -999.00 2.33 100.00 14.79 98.58 0.00 0.00 -999.00 367.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 27.38
2015 214 4 0 -53.73 -999.00 -999.00 -999.00 -999.00 2.67 100.00 14.33 98.59 0.00 0.00 -999.00 331.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 45.30
2015 214 4 30 -62.88 -999.00 -999.00 -999.00 -999.00 2.62 99.97 14.00 98.60 0.00 0.00 -999.00 319.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.11
2015 214 5 0 -60.11 -999.00 -999.00 -999.00 -999.00 1.96 99.94 13.67 98.61 0.00 0.00 -999.00 317.86 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.82
2015 214 5 30 -60.48 -999.00 -999.00 -999.00 -999.00 2.20 99.80 13.37 98.63 0.00 0.56 -999.00 316.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.68
2015 214 6 0 -44.44 -999.00 -999.00 -999.00 -999.00 1.70 99.70 13.27 98.66 0.00 18.42 -999.00 316.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.51
2015 214 6 30 -30.71 -999.00 -999.00 -999.00 -999.00 1.62 99.38 13.53 98.67 0.00 36.44 -999.00 316.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.36
2015 214 7 0 66.01 -999.00 -999.00 -999.00 -999.00 1.85 98.52 14.03 98.67 0.00 170.41 -999.00 318.38 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 47.27
2015 214 7 30 138.02 -999.00 -999.00 -999.00 -999.00 2.05 96.30 14.99 98.67 0.00 278.92 -999.00 321.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 33.57
2015 214 8 0 204.11 -999.00 -999.00 -999.00 -999.00 1.91 91.25 16.22 98.68 0.00 367.32 -999.00 326.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 20.59
2015 214 8 30 265.94 -999.00 -999.00 -999.00 -999.00 1.75 80.31 18.01 98.69 0.00 452.58 -999.00 330.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 11.32
2015 214 9 0 324.32 -999.00 -999.00 -999.00 -999.00 1.01 75.54 19.07 98.70 0.00 535.62 -999.00 336.31 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 48.06
2015 214 9 30 377.56 -999.00 -999.00 -999.00 -999.00 0.97 70.31 20.24 98.71 0.00 610.60 -999.00 340.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 176.18
2015 214 10 0 428.29 -999.00 -999.00 -999.00 -999.00 0.99 63.83 21.00 98.72 0.00 684.71 -999.00 343.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 213.80
2015 214 10 30 469.90 -999.00 -999.00 -999.00 -999.00 1.54 59.68 22.12 98.69 0.00 746.33 -999.00 347.49 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.95
2015 214 11 0 508.84 -999.00 -999.00 -999.00 -999.00 3.19 54.40 23.24 98.67 0.00 797.23 -999.00 350.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 104.26
2015 214 11 30 543.56 -999.00 -999.00 -999.00 -999.00 4.38 53.53 24.02 98.63 0.00 838.38 -999.00 352.71 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 121.88
2015 214 12 0 562.84 -999.00 -999.00 -999.00 -999.00 3.94 53.56 24.40 98.61 0.00 869.00 -999.00 354.23 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 107.55
2015 214 12 30 573.95 -999.00 -999.00 -999.00 -999.00 3.43 50.42 25.26 98.59 0.00 891.38 -999.00 358.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 113.55
2015 214 13 0 577.66 -999.00 -999.00 -999.00 -999.00 3.45 48.11 25.66 98.58 0.00 899.05 -999.00 360.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 120.05
2015 214 13 30 574.12 -999.00 -999.00 -999.00 -999.00 3.67 45.04 26.12 98.56 0.00 894.31 -999.00 361.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 112.09
2015 214 14 0 592.90 -999.00 -999.00 -999.00 -999.00 4.00 42.47 26.76 98.55 0.00 912.16 -999.00 374.11 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 130.52
2015 214 14 30 555.32 -999.00 -999.00 -999.00 -999.00 2.85 41.82 26.92 98.54 0.00 875.59 -999.00 370.18 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 108.61
2015 214 15 0 513.43 -999.00 -999.00 -999.00 -999.00 3.25 40.49 27.53 98.51 0.00 819.46 -999.00 370.11 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 118.89
2015 214 15 30 465.11 -999.00 -999.00 -999.00 -999.00 2.55 39.03 27.71 98.49 0.00 760.60 -999.00 370.45 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 119.57
2015 214 16 0 396.33 -999.00 -999.00 -999.00 -999.00 2.82 38.84 27.70 98.48 0.00 669.01 -999.00 366.68 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 118.68
2015 214 16 30 334.82 -999.00 -999.00 -999.00 -999.00 2.81 37.76 27.85 98.47 0.00 588.82 -999.00 366.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 120.22
2015 214 17 0 273.54 -999.00 -999.00 -999.00 -999.00 2.51 36.44 27.99 98.44 0.00 508.60 -999.00 364.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.39
2015 214 17 30 210.69 -999.00 -999.00 -999.00 -999.00 2.93 36.01 27.87 98.41 0.00 420.35 -999.00 363.38 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 122.14
2015 214 18 0 144.74 -999.00 -999.00 -999.00 -999.00 3.08 37.28 27.61 98.38 0.00 327.63 -999.00 362.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 110.96
2015 214 18 30 81.78 -999.00 -999.00 -999.00 -999.00 3.46 38.33 27.25 98.37 0.00 236.06 -999.00 361.74 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 108.20
2015 214 19 0 20.18 -999.00 -999.00 -999.00 -999.00 2.88 40.48 26.82 98.37 0.00 147.06 -999.00 361.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 114.89
2015 214 19 30 -35.15 -999.00 -999.00 -999.00 -999.00 2.06 44.04 25.95 98.38 0.00 54.05 -999.00 359.71 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 110.29
2015 214 20 0 -59.26 -999.00 -999.00 -999.00 -999.00 1.23 47.70 24.83 98.40 0.00 3.85 -999.00 357.02 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 73.50
2015 214 20 30 -53.63 -999.00 -999.00 -999.00 -999.00 0.74 61.03 22.00 98.44 0.00 0.00 -999.00 351.94 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.92
2015 214 21 0 -51.81 -999.00 -999.00 -999.00 -999.00 1.05 70.24 20.16 98.46 0.00 0.00 -999.00 345.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.79
2015 214 21 30 -54.31 -999.00 -999.00 -999.00 -999.00 1.09 71.23 19.90 98.46 0.00 0.00 -999.00 341.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 74.59
2015 214 22 0 -59.41 -999.00 -999.00 -999.00 -999.00 2.08 70.33 20.07 98.44 0.00 0.00 -999.00 339.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 50.88
2015 214 22 30 -59.67 -999.00 -999.00 -999.00 -999.00 2.23 71.83 19.61 98.45 0.00 0.00 -999.00 338.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.39
2015 214 23 0 -56.90 -999.00 -999.00 -999.00 -999.00 1.49 75.00 18.83 98.47 0.00 0.00 -999.00 336.91 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 61.69
2015 214 23 30 -61.09 -999.00 -999.00 -999.00 -999.00 2.61 74.36 18.81 98.46 0.00 0.00 -999.00 335.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.75
2015 215 0 0 -57.03 -999.00 -999.00 -999.00 -999.00 1.47 78.36 17.85 98.44 0.00 0.00 -999.00 332.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 31.54
2015 215 0 30 -50.13 -999.00 -999.00 -999.00 -999.00 0.68 82.82 16.87 98.45 0.00 0.00 -999.00 332.17 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 129.80
2015 215 1 0 -49.08 -999.00 -999.00 -999.00 -999.00 0.47 87.90 15.84 98.45 0.00 0.00 -999.00 330.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 197.25
2015 215 1 30 -49.16 -999.00 -999.00 -999.00 -999.00 1.13 86.61 16.10 98.44 0.00 0.00 -999.00 330.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 51.00
2015 215 2 0 -56.73 -999.00 -999.00 -999.00 -999.00 2.85 79.58 17.08 98.43 0.00 0.00 -999.00 331.73 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 39.58
2015 215 2 30 -56.60 -999.00 -999.00 -999.00 -999.00 2.49 77.61 17.26 98.43 0.00 0.00 -999.00 332.42 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 50.14
2015 215 3 0 -56.60 -999.00 -999.00 -999.00 -999.00 2.60 78.12 17.03 98.40 0.00 0.00 -999.00 332.21 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.02
2015 215 3 30 -52.58 -999.00 -999.00 -999.00 -999.00 2.24 77.46 17.06 98.42 0.00 0.00 -999.00 335.62 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.95
2015 215 4 0 -57.16 -999.00 -999.00 -999.00 -999.00 2.48 76.47 17.16 98.42 0.00 0.00 -999.00 330.89 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.17
2015 215 4 30 -56.05 -999.00 -999.00 -999.00 -999.00 2.60 75.44 17.24 98.44 0.00 0.00 -999.00 331.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.07
2015 215 5 0 -54.37 -999.00 -999.00 -999.00 -999.00 2.54 76.18 17.00 98.45 0.00 0.00 -999.00 333.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 47.66
2015 215 5 30 -54.70 -999.00 -999.00 -999.00 -999.00 2.84 75.63 17.03 98.46 0.00 0.74 -999.00 333.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.29
2015 215 6 0 -46.01 -999.00 -999.00 -999.00 -999.00 3.09 76.08 16.97 98.47 0.00 11.87 -999.00 332.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.20
2015 215 6 30 -34.19 -999.00 -999.00 -999.00 -999.00 3.34 74.02 17.57 98.48 0.00 26.93 -999.00 332.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 36.88
2015 215 7 0 61.36 -999.00 -999.00 -999.00 -999.00 3.92 70.00 18.60 98.50 0.00 162.35 -999.00 334.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 17.81
2015 215 7 30 130.42 -999.00 -999.00 -999.00 -999.00 3.38 66.88 19.69 98.51 0.00 275.07 -999.00 338.24 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 16.31
2015 215 8 0 190.90 -999.00 -999.00 -999.00 -999.00 2.96 63.79 20.86 98.53 0.00 363.11 -999.00 342.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 21.25
2015 215 8 30 248.23 -999.00 -999.00 -999.00 -999.00 1.81 60.51 22.10 98.54 0.00 451.47 -999.00 347.95 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.97
2015 215 9 0 305.90 -999.00 -999.00 -999.00 -999.00 1.67 57.48 23.24 98.54 0.00 535.98 -999.00 352.41 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.77
2015 215 9 30 360.80 -999.00 -999.00 -999.00 -999.00 1.31 54.39 24.55 98.54 0.00 616.74 -999.00 357.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.32
2015 215 10 0 410.29 -999.00 -999.00 -999.00 -999.00 1.29 51.89 25.62 98.55 0.00 687.98 -999.00 361.64 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 67.26
2015 215 10 30 453.21 -999.00 -999.00 -999.00 -999.00 1.25 50.17 26.35 98.55 0.00 748.65 -999.00 364.62 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.08
2015 215 11 0 486.73 -999.00 -999.00 -999.00 -999.00 1.08 47.37 27.38 98.54 0.00 798.22 -999.00 367.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 184.43
2015 215 11 30 517.07 -999.00 -999.00 -999.00 -999.00 1.56 44.15 28.04 98.52 0.00 840.87 -999.00 369.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 153.33
2015 215 12 0 533.02 -999.00 -999.00 -999.00 -999.00 1.52 39.50 28.89 98.50 0.00 866.73 -999.00 371.54 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 159.45
2015 215 12 30 545.21 -999.00 -999.00 -999.00 -999.00 1.79 36.89 29.36 98.47 0.00 884.41 -999.00 373.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 184.69
2015 215 13 0 548.38 -999.00 -999.00 -999.00 -999.00 1.98 36.94 29.87 98.45 0.00 883.38 -999.00 377.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 257.44
2015 215 13 30 543.40 -999.00 -999.00 -999.00 -999.00 2.32 36.55 30.50 98.43 0.00 876.15 -999.00 380.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 276.18
2015 215 14 0 483.96 -999.00 -999.00 -999.00 -999.00 1.59 36.28 30.50 98.42 0.00 795.70 -999.00 382.24 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 324.90
2015 215 14 30 506.73 -999.00 -999.00 -999.00 -999.00 2.37 34.40 31.15 98.39 0.00 828.19 -999.00 382.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 316.43
2015 215 15 0 469.21 -999.00 -999.00 -999.00 -999.00 1.84 31.80 31.66 98.37 0.00 782.63 -999.00 384.39 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 284.34
2015 215 15 30 429.44 -999.00 -999.00 -999.00 -999.00 2.23 33.18 31.72 98.34 0.00 725.76 -999.00 385.45 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 214.79
2015 215 16 0 375.54 -999.00 -999.00 -999.00 -999.00 1.64 32.04 31.89 98.32 0.00 657.28 -999.00 387.03 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 156.24
2015 215 16 30 319.35 -999.00 -999.00 -999.00 -999.00 1.46 31.84 32.09 98.30 0.00 581.32 -999.00 387.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 212.09
2015 215 17 0 262.32 -999.00 -999.00 -999.00 -999.00 1.22 31.84 32.16 98.27 0.00 502.39 -999.00 388.89 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 228.72
2015 215 17 30 203.34 -999.00 -999.00 -999.00 -999.00 1.29 32.91 32.00 98.25 0.00 417.05 -999.00 389.23 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.59
2015 215 18 0 139.03 -999.00 -999.00 -999.00 -999.00 1.27 33.14 31.78 98.23 0.00 323.94 -999.00 387.95 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 91.52
2015 215 18 30 76.67 -999.00 -999.00 -999.00 -999.00 1.22 34.90 31.39 98.22 0.00 230.23 -999.00 387.46 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 26.52
2015 215 19 0 22.39 -999.00 -999.00 -999.00 -999.00 1.50 36.76 30.80 98.22 0.00 144.16 -999.00 386.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.90
2015 215 19 30 -25.74 -999.00 -999.00 -999.00 -999.00 0.97 48.65 27.22 98.21 0.00 51.19 -999.00 379.46 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 41.37
2015 215 20 0 -50.99 -999.00 -999.00 -999.00 -999.00 1.13 52.73 25.98 98.20 0.00 3.87 -999.00 373.47 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 41.89
2015 215 20 30 -51.59 -999.00 -999.00 -999.00 -999.00 1.60 58.11 24.61 98.20 0.00 0.00 -999.00 368.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 46.04
2015 215 21 0 -56.57 -999.00 -999.00 -999.00 -999.00 2.73 56.43 24.65 98.20 0.00 0.00 -999.00 365.98 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.02
2015 215 21 30 -61.09 -999.00 -999.00 -999.00 -999.00 3.61 57.93 23.92 98.20 0.00 0.00 -999.00 362.74 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 38.19
2015 215 22 0 -60.33 -999.00 -999.00 -999.00 -999.00 3.24 58.18 23.49 98.19 0.00 0.00 -999.00 360.46 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 40.79
2015 215 22 30 -62.03 -999.00 -999.00 -999.00 -999.00 3.28 59.03 23.03 98.19 0.00 0.00 -999.00 356.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 40.50
2015 215 23 0 -61.45 -999.00 -999.00 -999.00 -999.00 2.85 60.59 22.50 98.19 0.00 0.00 -999.00 352.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.74
2015 215 23 30 -59.18 -999.00 -999.00 -999.00 -999.00 2.50 63.42 21.74 98.21 0.00 0.00 -999.00 350.63 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.60
2015 216 0 0 -61.07 -999.00 -999.00 -999.00 -999.00 2.81 65.41 21.14 98.23 0.00 0.00 -999.00 347.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.35
2015 216 0 30 -61.90 -999.00 -999.00 -999.00 -999.00 3.04 67.30 20.59 98.24 0.00 0.00 -999.00 344.44 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.82
2015 216 1 0 -62.10 -999.00 -999.00 -999.00 -999.00 3.40 67.87 20.26 98.21 0.00 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.93
2015 216 1 30 -59.75 -999.00 -999.00 -999.00 -999.00 2.90 68.52 19.99 98.20 0.00 0.00 -999.00 342.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 58.75
2015 216 2 0 -61.60 -999.00 -999.00 -999.00 -999.00 3.47 69.27 19.68 98.18 0.00 0.00 -999.00 340.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.45
2015 216 2 30 -60.91 -999.00 -999.00 -999.00 -999.00 3.44 68.73 19.68 98.14 0.00 0.00 -999.00 341.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 51.47
2015 216 3 0 -54.75 -999.00 -999.00 -999.00 -999.00 2.45 68.52 19.64 98.12 0.00 0.00 -999.00 345.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.89
2015 216 3 30 -51.81 -999.00 -999.00 -999.00 -999.00 2.69 65.43 20.25 98.09 0.00 0.00 -999.00 351.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 74.04
2015 216 4 0 -49.68 -999.00 -999.00 -999.00 -999.00 2.30 62.05 21.03 98.10 0.00 0.00 -999.00 355.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.52
2015 216 4 30 -46.91 -999.00 -999.00 -999.00 -999.00 3.62 64.78 20.36 98.09 0.00 0.00 -999.00 359.52 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 35.60
2015 216 5 0 -42.10 -999.00 -999.00 -999.00 -999.00 3.92 65.86 20.12 98.07 0.00 0.00 -999.00 364.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 22.71
2015 216 5 30 -32.54 -999.00 -999.00 -999.00 -999.00 3.61 64.57 20.56 98.07 0.00 3.60 -999.00 374.92 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 34.31
2015 216 6 0 -25.51 -999.00 -999.00 -999.00 -999.00 4.37 65.35 20.55 98.09 0.00 12.08 -999.00 374.69 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 19.19
2015 216 6 30 -2.75 -999.00 -999.00 -999.00 -999.00 4.17 65.72 20.77 98.10 0.00 41.02 -999.00 376.11 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 23.14
2015 216 7 0 18.49 -999.00 -999.00 -999.00 -999.00 3.86 65.75 21.05 98.12 0.00 68.88 -999.00 379.62 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 32.08
2015 216 7 30 33.74 -999.00 -999.00 -999.00 -999.00 2.80 66.55 21.26 98.16 0.00 84.09 -999.00 388.13 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 38.88
2015 216 8 0 56.01 -999.00 -999.00 -999.00 -999.00 1.63 68.18 21.41 98.26 0.00 120.39 -999.00 388.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 139.78
2015 216 8 30 109.35 -999.00 -999.00 -999.00 -999.00 1.25 66.17 22.37 98.31 0.00 209.33 -999.00 385.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 187.30
2015 216 9 0 167.13 -999.00 -999.00 -999.00 -999.00 4.71 53.71 24.52 98.36 0.00 277.38 -999.00 392.51 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 236.47
2015 216 9 30 153.81 -999.00 -999.00 -999.00 -999.00 5.29 56.44 24.08 98.42 0.00 247.70 -999.00 399.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 240.18
2015 216 10 0 150.39 -999.00 -999.00 -999.00 -999.00 4.96 61.97 23.28 98.49 0.00 240.87 -999.00 397.19 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 241.88
2015 216 10 30 82.32 -999.00 -999.00 -999.00 -999.00 4.13 68.66 22.12 98.54 0.00 139.13 -999.00 398.98 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 235.87
2015 216 11 0 114.20 -999.00 -999.00 -999.00 -999.00 3.32 72.70 21.59 98.57 0.00 179.32 -999.00 398.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 239.76
2015 216 11 30 117.23 -999.00 -999.00 -999.00 -999.00 2.54 72.52 21.63 98.58 0.00 187.33 -999.00 401.63 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 252.05
2015 216 12 0 140.63 -999.00 -999.00 -999.00 -999.00 2.07 71.62 21.87 98.60 0.00 226.12 -999.00 402.99 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 287.79
2015 216 12 30 41.50 -999.00 -999.00 -999.00 -999.00 1.59 74.95 21.16 98.60 0.00 77.06 -999.00 403.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 252.57
2015 216 13 0 120.27 -999.00 -999.00 -999.00 -999.00 0.82 73.06 21.38 98.56 0.00 190.76 -999.00 398.82 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 288.84
2015 216 13 30 105.97 -999.00 -999.00 -999.00 -999.00 1.41 70.92 21.67 98.56 0.00 177.95 -999.00 397.56 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 351.67
2015 216 14 0 156.75 -999.00 -999.00 -999.00 -999.00 1.09 70.35 21.57 98.57 0.00 253.72 -999.00 393.83 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 232.41
2015 216 14 30 257.83 -999.00 -999.00 -999.00 -999.00 0.73 64.96 22.57 98.55 0.00 418.37 -999.00 388.42 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 168.14
2015 216 15 0 254.08 -999.00 -999.00 -999.00 -999.00 1.62 62.02 23.39 98.53 0.00 419.24 -999.00 391.76 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 168.15
